,game_id,firstName,lastName,goals
9183,2019020235,Alex,Biega,0
1294,2019020235,Artemi,Panarin,1
34819,2019020235,Tyler,Bertuzzi,0
30024,2019020235,Dylan,Larkin,0
32670,2019020236,Colton,Parayko,0
18952,2019020236,Connor,McDavid,1
27226,2019020236,Zach,Sanford,0
11458,2019020236,Ryan,Nugent-Hopkins,0
11238,2019020236,Jujhar,Khaira,0
33924,2019020236,Tomas,Jurco,0
11306,2019020236,Leon,Draisaitl,0
17474,2019020236,Alex,Chiasson,0
25396,2019020236,Zack,Kassian,1
32614,2019020236,Jay,Bouwmeester,0
33391,2019020236,Alexander,Steen,0
38003,2019020236,Robert,Thomas,1
2999,2019020236,Ryan,O'Reilly,0
9528,2019020236,Sam,Gagner,0
16456,2019020236,Brayden,Schenn,0
32319,2019020236,Alex,Pietrangelo,1
17053,2019020236,Oskar,Sundqvist,0
41476,2019020236,Patrick,Russell,0
33319,2019020236,Ivan,Barbashev,1
11383,2019020236,Darnell,Nurse,0
11607,2019020236,Oscar,Klefbom,0
36136,2019020236,Sammy,Blais,0
18905,2019020236,Matt,Benning,0
41779,2019020236,Mackenzie,MacEachern,0
12239,2019020236,David,Perron,0
23514,2019020236,James,Neal,0
32197,2019020236,Jaden,Schwartz,1
32270,2019020236,Carl,Gunnarsson,0
38249,2019020236,Gaetan,Haas,0
335,2019020236,Brandon,Manning,0
36506,2019020236,Colby,Cave,0
19350,2019020236,Justin,Faulk,0
19070,2019020236,Ethan,Bear,0
33238,2019020236,Vince,Dunn,0
8017,2019020236,Tyler,Bozak,1
18790,2019020236,Kris,Russell,0
38439,2019020237,Cody,Glass,0
7804,2019020237,Morgan,Rielly,0
36474,2019020237,Andreas,Johnsson,0
23120,2019020237,Brandon,Pirri,0
6725,2019020237,Nate,Schmidt,0
8717,2019020237,Jake,Muzzin,0
8541,2019020237,Brayden,McNabb,0
32107,2019020237,Ryan,Reaves,0
31703,2019020237,Jonathan,Marchessault,0
3241,2019020237,Nick,Holden,0
14482,2019020237,Nick,Shore,0
21240,2019020237,Auston,Matthews,1
35772,2019020237,William,Carrier,0
20819,2019020237,William,Karlsson,0
24959,2019020237,Mark,Stone,0
37767,2019020237,Dmytro,Timashov,0
37396,2019020237,Justin,Holl,0
21444,2019020237,Mitchell,Marner,0
24725,2019020237,Cody,Ceci,0
3537,2019020237,Tyson,Barrie,0
14082,2019020237,John,Tavares,1
32739,2019020237,Cody,Eakin,0
34473,2019020237,Shea,Theodore,0
37859,2019020237,Trevor,Moore,0
40791,2019020237,Nicolas,Hague,0
10874,2019020237,Alexander,Kerfoot,0
7608,2019020237,Max,Pacioretty,1
37815,2019020237,Ilya,Mikheyev,0
26890,2019020237,Travis,Dermott,0
37283,2019020237,Nicolas,Roy,0
32018,2019020237,Paul,Stastny,0
26964,2019020237,Kasperi,Kapanen,0
28721,2019020237,Frederik,Gauthier,0
19824,2019020237,Jon,Merrill,0
21082,2019020237,William,Nylander,0
26488,2019020237,Reilly,Smith,0
28649,2019020238,Aleksander,Barkov,1
5373,2019020238,Garnet,Hathaway,0
34963,2019020238,Brendan,Leipsic,0
26256,2019020238,Aaron,Ekblad,0
16388,2019020238,Radko,Gudas,0
6894,2019020238,Tom,Wilson,2
6816,2019020238,Lars,Eller,0
37929,2019020238,Jonas,Siegenthaler,0
36034,2019020238,Dryden,Hunt,0
26411,2019020238,Jonathan,Huberdeau,0
6968,2019020238,Brett,Connolly,1
38474,2019020238,Josh,Brown,0
27112,2019020238,Carl,Hagelin,0
35969,2019020238,Dominic,Toninato,0
37043,2019020238,Travis,Boyd,0
28076,2019020238,Keith,Yandle,0
28149,2019020238,Evgenii,Dadonov,1
25571,2019020238,Chandler,Stephenson,0
28578,2019020238,Frank,Vatrano,1
6519,2019020238,Dmitry,Orlov,0
28217,2019020238,Mike,Matheson,0
6372,2019020238,Evgeny,Kuznetsov,0
30095,2019020238,Nick,Jensen,0
6596,2019020238,Nicklas,Backstrom,0
6662,2019020238,John,Carlson,1
28462,2019020238,Mark,Pysyk,0
28421,2019020238,Denis,Malgin,0
21570,2019020238,Brian,Boyle,0
6299,2019020238,Alex,Ovechkin,2
25660,2019020238,T.J.,Oshie,0
28529,2019020238,MacKenzie,Weegar,0
25738,2019020238,Jakub,Vrana,0
1413,2019020238,Michal,Kempny,0
17637,2019020238,Anton,Stralman,0
25042,2019020238,Mike,Hoffman,0
28352,2019020238,Colton,Sceviour,0
17118,2019020239,Jake,Guentzel,0
14330,2019020239,Casey,Cizikas,1
14811,2019020239,Scott,Mayfield,0
24784,2019020239,Derick,Brassard,0
12667,2019020239,Brandon,Tanev,0
14721,2019020239,Ryan,Pulock,0
34004,2019020239,Zach,Aston-Reese,0
14155,2019020239,Josh,Bailey,0
41968,2019020239,Cole,Bardreau,0
41834,2019020239,Oliver,Wahlstrom,0
14245,2019020239,Anthony,Beauvillier,0
39276,2019020239,Dominik,Kahun,0
41526,2019020239,Noah,Dobson,0
26320,2019020239,Nick,Bjugstad,0
33940,2019020239,Dominik,Simon,0
11928,2019020239,Sidney,Crosby,0
13658,2019020239,Adam,Pelech,1
26115,2019020239,Marcus,Pettersson,0
13716,2019020239,Johnny,Boychuk,0
11175,2019020239,Justin,Schultz,0
14900,2019020239,Cal,Clutterbuck,1
40562,2019020239,Devon,Toews,0
13869,2019020239,Anders,Lee,0
28282,2019020239,Jared,McCann,1
41569,2019020239,John,Marino,0
24567,2019020239,Alex,Galchenyuk,0
9989,2019020239,Jack,Johnson,0
19679,2019020239,Bryan,Rust,2
14951,2019020239,Ross,Johnston,0
34095,2019020239,Michael,Dal Colle,0
39204,2019020239,Teddy,Blueger,0
41874,2019020239,Juuso,Riikola,0
13959,2019020239,Brock,Nelson,0
11892,2019020239,Brian,Dumoulin,0
12168,2019020239,Evgeni,Malkin,1
14995,2019020239,Mathew,Barzal,0
435,2019020240,Jakub,Voracek,0
20368,2019020240,Mike,Reilly,0
15230,2019020240,Max,Domi,0
40390,2019020240,Carsen,Twarynski,0
42514,2019020240,Ryan,Poehling,0
4402,2019020240,Ben,Chiarot,1
174,2019020240,Travis,Konecny,0
33188,2019020240,Oskar,Lindblom,0
7527,2019020240,Artturi,Lehkonen,0
18705,2019020240,Tyler,Pitlick,0
30482,2019020240,Tomas,Tatar,0
7141,2019020240,Jeff,Petry,0
6154,2019020240,Matt,Niskanen,0
42392,2019020240,Philippe,Myers,1
22098,2019020240,Justin,Braun,0
7695,2019020240,James,van Riemsdyk,1
29560,2019020240,Kevin,Hayes,0
39455,2019020240,Cale,Fleury,0
24480,2019020240,Brendan,Gallagher,0
42121,2019020240,Joel,Farabee,0
603,2019020240,Michael,Raffl,0
25513,2019020240,Victor,Mete,0
14,2019020240,Shayne,Gostisbehere,0
7243,2019020240,Paul,Byron,0
7450,2019020240,Shea,Weber,1
23305,2019020240,Jonathan,Drouin,0
15999,2019020240,Nick,Cousins,0
33103,2019020240,Travis,Sanheim,0
257,2019020240,Ivan,Provorov,0
7282,2019020240,Phillip,Danault,0
39379,2019020240,Nick,Suzuki,0
4332,2019020240,Joel,Armia,0
89,2019020240,Claude,Giroux,0
519,2019020240,Sean,Couturier,1
32936,2019020240,Nate,Thompson,0
42098,2019020240,Mikhail,Vorobyev,0
25193,2019020241,Ryan,Dzingel,0
38951,2019020241,Kaapo,Kakko,0
27037,2019020241,Nino,Niederreiter,0
19434,2019020241,Trevor,van Riemsdyk,0
13795,2019020241,Ryan,Strome,0
36247,2019020241,Lucas,Wallmark,0
31163,2019020241,Lias,Andersson,0
8091,2019020241,Jake,Gardiner,0
4896,2019020241,Brett,Pesce,0
19493,2019020241,Teuvo,Teravainen,0
29400,2019020241,Jesper,Fast,0
38777,2019020241,Libor,Hajek,0
37104,2019020241,Martin,Necas,0
24158,2019020241,Brian,Gibbons,0
4542,2019020241,Jordan,Staal,0
33465,2019020241,Joel,Edmundson,0
36061,2019020241,Warren,Foegele,0
1295,2019020241,Artemi,Panarin,1
42588,2019020241,Eetu,Luostarinen,0
29343,2019020241,Marc,Staal,0
31260,2019020241,Pavel,Buchnevich,0
31521,2019020241,Filip,Chytil,1
16172,2019020241,Tony,DeAngelo,0
34144,2019020241,Greg,McKegg,0
38805,2019020241,Adam,Fox,1
19273,2019020241,Sebastian,Aho,1
4705,2019020241,Jaccob,Slavin,0
29652,2019020241,Chris,Kreider,0
38878,2019020241,Brett,Howden,0
37233,2019020241,Brendan,Lemieux,1
6065,2019020241,Dougie,Hamilton,1
4058,2019020241,Jacob,Trouba,0
42304,2019020241,Ryan,Lindgren,0
39501,2019020241,Andrei,Svechnikov,0
19144,2019020241,Brock,McGinn,0
34211,2019020241,Brendan,Smith,0
37554,2019020242,Ilya,Kovalchuk,0
35491,2019020242,Alex,Iafallo,0
25951,2019020242,Dylan,DeMelo,0
8428,2019020242,Tyler,Toffoli,1
34691,2019020242,Filip,Chlapik,0
37606,2019020242,Erik,Brannstrom,0
42183,2019020242,J.C.,Beaudin,0
4640,2019020242,Ron,Hainsey,0
8291,2019020242,Dustin,Brown,1
14648,2019020242,Kyle,Clifford,0
21867,2019020242,Chris,Tierney,0
41408,2019020242,Sean,Walker,0
29166,2019020242,Kurtis,MacDermid,0
35898,2019020242,Michael,Amadio,0
8357,2019020242,Anze,Kopitar,0
41336,2019020242,Austin,Wagner,0
42596,2019020242,Jonathan,Davidsson,0
20162,2019020242,Tyler,Ennis,0
25115,2019020242,Mark,Borowiecki,0
21371,2019020242,Connor,Brown,0
32874,2019020242,Nick,Paul,0
23435,2019020242,Vladislav,Namestnikov,0
29104,2019020242,Adrian,Kempe,0
8231,2019020242,Jeff,Carter,0
37638,2019020242,Brady,Tkachuk,0
33024,2019020242,Thomas,Chabot,0
41270,2019020242,Matt,Roy,0
8772,2019020242,Drew,Doughty,0
1239,2019020242,Artem,Anisimov,1
9129,2019020242,Ben,Hutton,0
8973,2019020242,Alec,Martinez,0
41205,2019020242,Blake,Lizotte,0
21313,2019020242,Nikita,Zaitsev,0
8839,2019020242,Trevor,Lewis,0
16105,2019020242,Anthony,Duclair,1
24868,2019020242,Jean-Gabriel,Pageau,1
27877,2019020243,Tim,Schaller,0
9044,2019020243,Jake,Virtanen,1
42462,2019020243,Adam,Boqvist,0
9664,2019020243,Brandon,Sutter,0
26816,2019020243,Troy,Stecher,0
33810,2019020243,Zack,Smith,0
21622,2019020243,Josh,Leivo,0
42029,2019020243,Kirby,Dach,0
3982,2019020243,Tyler,Myers,0
20900,2019020243,Brandon,Saad,1
36797,2019020243,Adam,Gaudette,0
772,2019020243,Brent,Seabrook,0
17806,2019020243,J.T.,Miller,1
26730,2019020243,Christopher,Tanev,0
873,2019020243,Jonathan,Toews,0
9451,2019020243,Bo,Horvat,0
9369,2019020243,Brock,Boeser,0
24429,2019020243,Jordie,Benn,0
33738,2019020243,David,Kampf,1
22520,2019020243,Loui,Eriksson,0
8631,2019020243,Tanner,Pearson,0
30597,2019020243,Ryan,Carpenter,0
14047,2019020243,Calvin,de Haan,0
35420,2019020243,Dylan,Strome,0
24697,2019020243,Andrew,Shaw,1
38168,2019020243,Elias,Pettersson,0
9243,2019020243,Alexander,Edler,0
7069,2019020243,Jay,Beagle,0
1022,2019020243,Patrick,Kane,1
38080,2019020243,Quinn,Hughes,0
33573,2019020243,Erik,Gustafsson,0
952,2019020243,Duncan,Keith,0
33650,2019020243,Alex,DeBrincat,1
36927,2019020243,Alexander,Nylander,0
19748,2019020243,Olli,Maatta,0
19018,2019020243,Drake,Caggiula,0
12108,2019020244,Nick,Bonino,0
23977,2019020244,Viktor,Arvidsson,0
32791,2019020244,Valeri,Nichushkin,0
23572,2019020244,Mattias,Ekholm,0
352,2019020244,Pierre-Edouard,Bellemare,0
3172,2019020244,Erik,Johnson,0
40026,2019020244,Cale,Makar,1
27525,2019020244,Yannick,Weber,0
10304,2019020244,Matt,Calvert,1
23903,2019020244,Roman,Josi,0
31595,2019020244,Colton,Sissons,0
10581,2019020244,Nikita,Zadorov,0
27401,2019020244,Austin,Watson,0
23763,2019020244,Craig,Smith,1
13534,2019020244,Dan,Hamhuis,0
27643,2019020244,Ryan,Ellis,1
39575,2019020244,Dante,Fabbro,0
35953,2019020244,TJ,Tynan,0
20032,2019020244,Mikael,Granlund,0
25878,2019020244,Joonas,Donskoi,3
23830,2019020244,Filip,Forsberg,1
39937,2019020244,Ryan,Graves,1
11089,2019020244,Tyson,Jost,0
26680,2019020244,Vladislav,Kamenev,0
27458,2019020244,Ryan,Johansen,0
3397,2019020244,Matt,Duchene,1
7211,2019020244,Mark,Barberio,0
25266,2019020244,Kyle,Turris,0
10943,2019020244,Samuel,Girard,0
3690,2019020244,Nathan,MacKinnon,1
10734,2019020244,Matt,Nieto,1
26606,2019020244,J.T.,Compher,0
8165,2019020244,Nazem,Kadri,0
26185,2019020244,Rocco,Grimaldi,0
6445,2019020244,Andre,Burakovsky,1
23695,2019020244,Calle,Jarnkrok,0
5447,2019020245,Sam,Bennett,0
29271,2019020245,Andrew,Mangiapane,0
40434,2019020245,Jack,Hughes,1
5988,2019020245,Sean,Monahan,1
16740,2019020245,Andy,Greene,0
27170,2019020245,Matt,Tennyson,0
36523,2019020245,Kevin,Rooney,0
5616,2019020245,TJ,Brodie,0
5566,2019020245,Travis,Hamonic,0
15567,2019020245,Tobias,Rieder,0
16893,2019020245,Kyle,Palmieri,0
13777,2019020245,Alan,Quine,0
24366,2019020245,Nico,Hischier,0
5831,2019020245,Johnny,Gaudreau,1
5253,2019020245,Mark,Giordano,0
8896,2019020245,Milan,Lucic,0
24177,2019020245,Will,Butcher,0
40492,2019020245,Nikita,Gusev,1
9723,2019020245,Sami,Vatanen,0
24235,2019020245,Blake,Coleman,0
27573,2019020245,P.K.,Subban,0
19572,2019020245,Derek,Ryan,1
16606,2019020245,Damon,Severson,0
5687,2019020245,Mark,Jankowski,0
5173,2019020245,Elias,Lindholm,0
40834,2019020245,Jesper,Boqvist,0
16827,2019020245,Pavel,Zacha,0
16675,2019020245,Travis,Zajac,0
5093,2019020245,Noah,Hanifin,1
11670,2019020245,Taylor,Hall,0
24096,2019020245,Miles,Wood,0
5311,2019020245,Michael,Stone,0
35572,2019020245,Rasmus,Andersson,0
5751,2019020245,Mikael,Backlund,1
669,2019020245,Wayne,Simmonds,0
5911,2019020245,Matthew,Tkachuk,0
40699,2019020246,Emil,Bemstrom,1
40905,2019020246,Vladislav,Gavrikov,0
9873,2019020246,Nick,Foligno,0
9939,2019020246,Scott,Harrington,0
1103,2019020246,Vinnie,Hinostroza,0
1178,2019020246,Nick,Schmaltz,0
40649,2019020246,Alexandre,Texier,0
15930,2019020246,Oliver,Ekman-Larsson,0
12029,2019020246,Phil,Kessel,0
41706,2019020246,Barrett,Hayton,0
15379,2019020246,Christian,Dvorak,0
20751,2019020246,Alexander,Wennberg,0
20697,2019020246,Cam,Atkinson,0
15851,2019020246,Clayton,Keller,0
10362,2019020246,Seth,Jones,0
10146,2019020246,Boone,Jenner,0
15714,2019020246,Jakob,Chychrun,1
10061,2019020246,Oliver,Bjorkstrand,1
36615,2019020246,Kyle,Capobianco,0
16244,2019020246,Lawson,Crouse,0
15087,2019020246,Derek,Stepan,0
41913,2019020246,Ilya,Lyubushkin,0
10509,2019020246,Zach,Werenski,0
9777,2019020246,Sonny,Milano,0
7855,2019020246,Michael,Grabner,0
10429,2019020246,Pierre-Luc,Dubois,0
3611,2019020246,Carl,Soderberg,1
15635,2019020246,Alex,Goligoski,0
40098,2019020246,Conor,Garland,0
29943,2019020246,Gustav,Nyquist,1
5016,2019020246,Riley,Nash,0
35350,2019020246,Dean,Kukan,0
10226,2019020246,David,Savard,0
27187,2019020246,Aaron,Ness,0
10114,2019020246,Josh,Anderson,0
15785,2019020246,Christian,Fischer,0
22313,2019020247,Brenden,Dillon,0
41999,2019020247,Noah,Gregor,0
22390,2019020247,Kevin,Labanc,0
20236,2019020247,Matt,Dumba,0
4782,2019020247,Eric,Staal,1
20309,2019020247,Luke,Kunin,1
16535,2019020247,Ryan,Hartman,0
25332,2019020247,Brad,Hunt,1
36701,2019020247,Dylan,Gambrell,0
36631,2019020247,Jordan,Greenway,0
22460,2019020247,Tomas,Hertl,1
22261,2019020247,Logan,Couture,1
20638,2019020247,Mikko,Koivu,0
21506,2019020247,Patrick,Marleau,0
34636,2019020247,Ryan,Donato,1
20499,2019020247,Jonas,Brodin,0
38418,2019020247,Lean,Bergmann,0
27328,2019020247,Kevin,Fiala,0
30677,2019020247,Timo,Meier,1
31788,2019020247,Zach,Parise,0
21799,2019020247,Marc-Edouard,Vlasic,0
37174,2019020247,Carson,Soucy,0
28782,2019020247,Erik,Karlsson,0
20569,2019020247,Joel,Eriksson Ek,0
22031,2019020247,Marcus,Sorensen,1
35115,2019020247,Barclay,Goodrow,0
20436,2019020247,Marcus,Foligno,0
20099,2019020247,Jason,Zucker,1
29717,2019020247,Mats,Zuccarello,0
21729,2019020247,Brent,Burns,0
19894,2019020247,Jared,Spurgeon,0
2932,2019020247,Evander,Kane,1
38352,2019020247,Mario,Ferraro,0
21659,2019020247,Joe,Thornton,0
42541,2019020247,Radim,Simek,1
19960,2019020247,Ryan,Suter,0
10672,2019020248,Patrik,Nemeth,0
30391,2019020248,Anthony,Mantha,1
30781,2019020248,Charlie,McAvoy,0
27930,2019020248,Brandon,Carlo,0
36608,2019020248,Peter,Cehlarik,0
30025,2019020248,Dylan,Larkin,1
41127,2019020248,Dennis,Cholowski,0
29788,2019020248,Frans,Nielsen,0
41011,2019020248,Filip,Hronek,0
30431,2019020248,Mike,Green,0
27776,2019020248,Sean,Kuraly,0
28010,2019020248,Danton,Heinen,0
27696,2019020248,Matt,Grzelcyk,0
30931,2019020248,Anders,Bjork,0
34820,2019020248,Tyler,Bertuzzi,0
22971,2019020248,Torey,Krug,0
30322,2019020248,Andreas,Athanasiou,0
28889,2019020248,Charlie,Coyle,0
18200,2019020248,Adam,Erne,0
42510,2019020248,Zach,Senyshyn,0
22739,2019020248,David,Krejci,1
39717,2019020248,Connor,Clifton,0
41069,2019020248,Christoffer,Ehn,0
23144,2019020248,Valtteri,Filppula,0
22889,2019020248,David,Pastrnak,0
15180,2019020248,Brendan,Perlini,0
29459,2019020248,Dylan,McIlrath,0
2207,2019020248,Chris,Wagner,0
34752,2019020248,Darren,Helm,0
22662,2019020248,Brad,Marchand,0
29893,2019020248,Justin,Abdelkader,0
23045,2019020248,Zdeno,Chara,0
22588,2019020248,Patrice,Bergeron,1
32501,2019020248,Robby,Fabbri,2
25822,2019020248,Madison,Bowey,0
39022,2019020249,Victor,Olofsson,0
37345,2019020249,Casey,Mittelstadt,0
18500,2019020249,Brayden,Point,0
39076,2019020249,Rasmus,Dahlin,0
38685,2019020249,Mathieu,Joseph,0
17542,2019020249,Anthony,Cirelli,0
31405,2019020249,Jimmy,Vesey,0
2539,2019020249,Jake,McCabe,0
6238,2019020249,Marcus,Johansson,0
18255,2019020249,Victor,Hedman,0
17709,2019020249,Yanni,Gourde,1
38592,2019020249,Erik,Cernak,0
2726,2019020249,Zemgus,Girgensons,0
18350,2019020249,Steven,Stamkos,0
33449,2019020249,Vladimir,Sobotka,0
29487,2019020249,Ryan,McDonagh,0
34359,2019020249,Colin,Miller,0
18111,2019020249,Tyler,Johnson,0
2795,2019020249,Rasmus,Ristolainen,0
23210,2019020249,Nikita,Kucherov,1
31857,2019020249,Patrick,Maroon,0
16981,2019020249,Conor,Sheary,0
39135,2019020249,Henri,Jokiharju,0
2605,2019020249,Kyle,Okposo,0
42377,2019020249,Alexander,Volkov,0
18019,2019020249,Alex,Killorn,1
2864,2019020249,Jack,Eichel,0
23340,2019020249,Ondrej,Palat,0
2657,2019020249,Sam,Reinhart,2
4957,2019020249,Jeff,Skinner,0
18408,2019020249,Mikhail,Sergachev,0
8491,2019020249,Luke,Schenn,0
1597,2019020249,Brandon,Montour,0
31057,2019020249,Johan,Larsson,0
17882,2019020249,Cedric,Paquette,0
32410,2019020249,Kevin,Shattenkirk,0
12467,2019020250,Josh,Morrissey,0
6104,2019020250,Logan,Shaw,0
4280,2019020250,Adam,Lowry,1
3983,2019020250,Tyler,Myers,0
34564,2019020250,Jack,Roslovic,1
24430,2019020250,Jordie,Benn,0
9452,2019020250,Bo,Horvat,0
31647,2019020250,Luca,Sbisa,0
8632,2019020250,Tanner,Pearson,0
9244,2019020250,Alexander,Edler,0
9430,2019020250,Sven,Baertschi,0
17807,2019020250,J.T.,Miller,1
38169,2019020250,Elias,Pettersson,0
12593,2019020250,Kyle,Connor,1
38081,2019020250,Quinn,Hughes,0
7070,2019020250,Jay,Beagle,0
3829,2019020250,Blake,Wheeler,0
9665,2019020250,Brandon,Sutter,0
22521,2019020250,Loui,Eriksson,0
12398,2019020250,Patrik,Laine,0
26817,2019020250,Troy,Stecher,0
27878,2019020250,Tim,Schaller,0
4134,2019020250,Nikolaj,Ehlers,0
9045,2019020250,Jake,Virtanen,0
41857,2019020250,David,Gustafsson,0
3776,2019020250,Mathieu,Perreault,0
9370,2019020250,Brock,Boeser,0
35296,2019020250,Tucker,Poolman,0
42602,2019020250,Joona,Luoto,0
26731,2019020250,Christopher,Tanev,0
3904,2019020250,Andrew,Copp,0
31334,2019020250,Neal,Pionk,0
4209,2019020250,Mark,Scheifele,1
21623,2019020250,Josh,Leivo,0
12537,2019020250,Dmitry,Kulikov,0
3116,2019020250,Nathan,Beaulieu,0
24178,2019020251,Will,Butcher,0
11459,2019020251,Ryan,Nugent-Hopkins,0
40835,2019020251,Jesper,Boqvist,0
670,2019020251,Wayne,Simmonds,0
24367,2019020251,Nico,Hischier,0
11608,2019020251,Oscar,Klefbom,0
40493,2019020251,Nikita,Gusev,0
16607,2019020251,Damon,Severson,0
24236,2019020251,Blake,Coleman,0
38250,2019020251,Gaetan,Haas,1
25397,2019020251,Zack,Kassian,0
16741,2019020251,Andy,Greene,0
18953,2019020251,Connor,McDavid,0
41477,2019020251,Patrick,Russell,0
16894,2019020251,Kyle,Palmieri,0
11239,2019020251,Jujhar,Khaira,0
18791,2019020251,Kris,Russell,0
16828,2019020251,Pavel,Zacha,0
24097,2019020251,Miles,Wood,0
18906,2019020251,Matt,Benning,0
30999,2019020251,Mirco,Mueller,0
11384,2019020251,Darnell,Nurse,0
19071,2019020251,Ethan,Bear,0
23515,2019020251,James,Neal,1
27574,2019020251,P.K.,Subban,0
9724,2019020251,Sami,Vatanen,0
40435,2019020251,Jack,Hughes,0
17475,2019020251,Alex,Chiasson,1
30227,2019020251,Riley,Sheahan,0
9629,2019020251,Markus,Granlund,0
17154,2019020251,Josh,Archibald,0
24034,2019020251,Jesper,Bratt,0
16676,2019020251,Travis,Zajac,0
11671,2019020251,Taylor,Hall,0
11307,2019020251,Leon,Draisaitl,1
41516,2019020251,Joel,Persson,0
14398,2019020252,Nick,Leddy,0
13960,2019020252,Brock,Nelson,0
17638,2019020252,Anton,Stralman,0
14331,2019020252,Casey,Cizikas,0
13870,2019020252,Anders,Lee,0
14996,2019020252,Mathew,Barzal,1
14246,2019020252,Anthony,Beauvillier,0
14722,2019020252,Ryan,Pulock,0
14156,2019020252,Josh,Bailey,0
14952,2019020252,Ross,Johnston,0
13717,2019020252,Johnny,Boychuk,0
14812,2019020252,Scott,Mayfield,1
14901,2019020252,Cal,Clutterbuck,0
40563,2019020252,Devon,Toews,0
13659,2019020252,Adam,Pelech,0
11516,2019020252,Jordan,Eberle,0
36035,2019020252,Dryden,Hunt,0
28353,2019020252,Colton,Sceviour,0
28650,2019020252,Aleksander,Barkov,1
24785,2019020252,Derick,Brassard,0
28579,2019020252,Frank,Vatrano,0
6969,2019020252,Brett,Connolly,0
21571,2019020252,Brian,Boyle,0
35970,2019020252,Dominic,Toninato,0
41969,2019020252,Cole,Bardreau,0
34096,2019020252,Michael,Dal Colle,0
28530,2019020252,MacKenzie,Weegar,0
25043,2019020252,Mike,Hoffman,0
28150,2019020252,Evgenii,Dadonov,0
28463,2019020252,Mark,Pysyk,0
28422,2019020252,Denis,Malgin,0
26257,2019020252,Aaron,Ekblad,0
26412,2019020252,Jonathan,Huberdeau,0
26335,2019020252,Vincent,Trocheck,0
28077,2019020252,Keith,Yandle,0
28218,2019020252,Mike,Matheson,0
14483,2019020253,Nick,Shore,0
33104,2019020253,Travis,Sanheim,0
29561,2019020253,Kevin,Hayes,0
37768,2019020253,Dmytro,Timashov,0
22099,2019020253,Justin,Braun,0
24726,2019020253,Cody,Ceci,0
520,2019020253,Sean,Couturier,0
6155,2019020253,Matt,Niskanen,0
15,2019020253,Shayne,Gostisbehere,0
18706,2019020253,Tyler,Pitlick,0
37397,2019020253,Justin,Holl,0
26066,2019020253,Andy,Andreoff,0
40391,2019020253,Carsen,Twarynski,0
14083,2019020253,John,Tavares,0
8718,2019020253,Jake,Muzzin,0
3538,2019020253,Tyson,Barrie,0
175,2019020253,Travis,Konecny,0
7805,2019020253,Morgan,Rielly,0
7696,2019020253,James,van Riemsdyk,0
258,2019020253,Ivan,Provorov,0
436,2019020253,Jakub,Voracek,0
604,2019020253,Michael,Raffl,0
42122,2019020253,Joel,Farabee,0
21445,2019020253,Mitchell,Marner,0
21083,2019020253,William,Nylander,1
33189,2019020253,Oskar,Lindblom,1
36475,2019020253,Andreas,Johnsson,0
37860,2019020253,Trevor,Moore,0
26965,2019020253,Kasperi,Kapanen,0
28722,2019020253,Frederik,Gauthier,0
37816,2019020253,Ilya,Mikheyev,0
42393,2019020253,Philippe,Myers,1
90,2019020253,Claude,Giroux,0
10875,2019020253,Alexander,Kerfoot,0
26891,2019020253,Travis,Dermott,1
21241,2019020253,Auston,Matthews,0
32937,2019020254,Nate,Thompson,1
7528,2019020254,Artturi,Lehkonen,0
8773,2019020254,Drew,Doughty,0
37555,2019020254,Ilya,Kovalchuk,0
30736,2019020254,Joakim,Ryan,0
4333,2019020254,Joel,Armia,0
14649,2019020254,Kyle,Clifford,0
39456,2019020254,Cale,Fleury,0
41409,2019020254,Sean,Walker,0
25514,2019020254,Victor,Mete,0
7283,2019020254,Phillip,Danault,0
4403,2019020254,Ben,Chiarot,0
8292,2019020254,Dustin,Brown,0
7244,2019020254,Paul,Byron,0
8358,2019020254,Anze,Kopitar,1
35492,2019020254,Alex,Iafallo,0
39380,2019020254,Nick,Suzuki,0
8232,2019020254,Jeff,Carter,0
16000,2019020254,Nick,Cousins,0
41680,2019020254,Carl,Grundstrom,0
42515,2019020254,Ryan,Poehling,0
8429,2019020254,Tyler,Toffoli,0
29105,2019020254,Adrian,Kempe,0
41337,2019020254,Austin,Wagner,0
24481,2019020254,Brendan,Gallagher,0
41271,2019020254,Matt,Roy,0
41206,2019020254,Blake,Lizotte,1
7451,2019020254,Shea,Weber,2
15231,2019020254,Max,Domi,0
7142,2019020254,Jeff,Petry,0
35899,2019020254,Michael,Amadio,0
8974,2019020254,Alec,Martinez,0
9130,2019020254,Ben,Hutton,0
26008,2019020254,Brett,Kulak,0
30483,2019020254,Tomas,Tatar,0
23306,2019020254,Jonathan,Drouin,0
6066,2019020255,Dougie,Hamilton,0
37105,2019020255,Martin,Necas,0
34692,2019020255,Filip,Chlapik,1
19494,2019020255,Teuvo,Teravainen,0
20163,2019020255,Tyler,Ennis,0
24869,2019020255,Jean-Gabriel,Pageau,1
16106,2019020255,Anthony,Duclair,0
37607,2019020255,Erik,Brannstrom,0
33466,2019020255,Joel,Edmundson,0
39502,2019020255,Andrei,Svechnikov,1
25194,2019020255,Ryan,Dzingel,0
36248,2019020255,Lucas,Wallmark,0
4641,2019020255,Ron,Hainsey,0
33025,2019020255,Thomas,Chabot,0
4706,2019020255,Jaccob,Slavin,0
4897,2019020255,Brett,Pesce,0
32875,2019020255,Nick,Paul,0
